user_id,survey_id,survey_item_index,filename,has_reply,emotion_1,emotion_2,video_id,mix,emotion_1_id,emotion_2_id,intensity_level,reply_dim_anger,reply_dim_happiness_joy,reply_dim_sadness,reply_dim_disgust,reply_dim_fear
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,5,A332_mix_disg_fea_5050.mp4,1,disgust,fear,A332,1,35,10,,0,0,0,3,8
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,6,A323_mix_fea_sad_5050.mp4,1,fear,sadness,A323,1,10,6,,0,0,8,0,8
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,7,A337_mix_ang_disg_5050.mp4,1,anger,disgust,A337,1,12,35,,7,0,0,4,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,8,A205_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A205,1,33,6,,2,6,0,0,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,9,A91_mix_disg_sad_5050.mp4,1,disgust,sadness,A91,1,35,6,,0,0,0,3,6
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,10,A55_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A55,1,12,33,,0,6,8,0,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,11,A91_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A91,1,33,6,,0,3,5,0,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,12,A327_mix_fea_sad_5050.mp4,1,fear,sadness,A327,1,10,6,,0,0,8,0,3
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,13,A323_mix_ang_fea_5050.mp4,1,anger,fear,A323,1,12,10,,7,0,0,0,6
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,14,A337_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A337,1,35,33,,0,8,0,4,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,15,A327_mix_disg_sad_5050.mp4,1,disgust,sadness,A327,1,35,6,,0,0,4,5,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,16,A64_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A64,1,12,33,,7,0,0,3,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,17,A303_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A303,1,35,33,,0,6,0,4,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,18,A207_mix_disg_fea_5050.mp4,1,disgust,fear,A207,1,35,10,,3,0,0,0,7
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,19,A220_mix_fea_sad_5050.mp4,1,fear,sadness,A220,1,10,6,,0,0,8,0,4
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,20,A327_mix_ang_sad_5050.mp4,1,anger,sadness,A327,1,12,6,,7,0,7,0,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,21,A334_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A334,1,10,33,,0,3,6,0,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,22,A334_mix_ang_disg_5050.mp4,1,anger,disgust,A334,1,12,35,,6,0,0,6,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,23,A67_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A67,1,33,6,,0,3,0,0,6
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,24,A220_mix_ang_fea_5050.mp4,1,anger,fear,A220,1,12,10,,6,0,0,3,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,25,A205_mix_ang_disg_5050.mp4,1,anger,disgust,A205,1,12,35,,3,0,0,6,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,26,A334_mix_ang_sad_5050.mp4,1,anger,sadness,A334,1,12,6,,4,0,7,0,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,27,A102_mix_disg_fea_5050.mp4,1,disgust,fear,A102,1,35,10,,3,0,0,7,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,28,A207_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A207,1,10,33,,0,3,0,0,5
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,29,A227_mix_ang_sad_5050.mp4,1,anger,sadness,A227,1,12,6,,7,0,4,0,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,30,A200_mix_ang_sad_5050.mp4,1,anger,sadness,A200,1,12,6,,6,0,5,0,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,31,A64_mix_ang_fea_5050.mp4,1,anger,fear,A64,1,12,10,,9,0,0,3,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,32,A72_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A72,1,35,33,,0,8,0,4,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,33,A67_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A67,1,10,33,,0,4,8,0,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,34,A55_mix_ang_fea_5050.mp4,1,anger,fear,A55,1,12,10,,8,0,0,4,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,35,A221_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A221,1,12,33,,6,0,0,4,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,36,A227_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A227,1,12,33,,5,7,0,0,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,37,A227_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A227,1,33,6,,0,7,3,0,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,38,A332_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A332,1,35,33,,0,4,0,4,0
Emotest7218,d1f1bccfad1c710067082772ae396780710bba2747fefc3f2243c6d22d84d3b2,39,A303_mix_fea_sad_5050.mp4,1,fear,sadness,A303,1,10,6,,0,0,4,0,8
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,0,A67_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A67,1,33,6,,0,3,8,0,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,1,A227_mix_ang_sad_5050.mp4,1,anger,sadness,A227,1,12,6,,9,0,3,0,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,2,A334_mix_ang_disg_5050.mp4,1,anger,disgust,A334,1,12,35,,10,0,0,4,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,3,A303_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A303,1,35,33,,0,7,0,5,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,4,A55_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A55,1,12,33,,7,7,0,0,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,5,A221_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A221,1,10,33,,0,3,0,0,8
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,6,A327_mix_fea_sad_5050.mp4,1,fear,sadness,A327,1,10,6,,0,0,0,2,6
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,7,A220_mix_ang_fea_5050.mp4,1,anger,fear,A220,1,12,10,,8,0,0,0,3
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,8,A91_mix_disg_sad_5050.mp4,1,disgust,sadness,A91,1,35,6,,0,0,0,10,1
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,9,A72_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A72,1,35,33,,0,10,0,10,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,10,A327_mix_ang_sad_5050.mp4,1,anger,sadness,A327,1,12,6,,7,3,0,0,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,11,A323_mix_fea_sad_5050.mp4,1,fear,sadness,A323,1,10,6,,0,0,2,0,7
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,12,A221_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A221,1,12,33,,3,7,0,0,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,13,A64_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A64,1,12,33,,6,5,0,0,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,14,A205_mix_ang_disg_5050.mp4,1,anger,disgust,A205,1,12,35,,6,0,0,4,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,15,A207_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A207,1,10,33,,0,5,0,0,5
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,16,A227_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A227,1,33,6,,0,7,7,0,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,17,A67_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A67,1,10,33,,0,4,0,0,6
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,18,A323_mix_ang_fea_5050.mp4,1,anger,fear,A323,1,12,10,,7,0,0,0,2
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,19,A64_mix_ang_fea_5050.mp4,1,anger,fear,A64,1,12,10,,8,0,0,0,3
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,20,A303_mix_fea_sad_5050.mp4,1,fear,sadness,A303,1,10,6,,0,0,1,0,7
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,21,A337_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A337,1,35,33,,0,5,0,2,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,22,A334_mix_ang_sad_5050.mp4,1,anger,sadness,A334,1,12,6,,2,0,3,0,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,23,A205_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A205,1,33,6,,0,9,5,0,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,24,A227_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A227,1,12,33,,3,10,0,0,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,25,A220_mix_fea_sad_5050.mp4,1,fear,sadness,A220,1,10,6,,0,0,5,0,2
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,26,A334_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A334,1,10,33,,3,3,0,0,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,27,A72_mix_disg_fea_5050.mp4,1,disgust,fear,A72,1,35,10,,0,0,0,7,2
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,28,A332_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A332,1,35,33,,0,8,0,6,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,29,A332_mix_disg_fea_5050.mp4,1,disgust,fear,A332,1,35,10,,0,0,0,8,8
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,30,A337_mix_ang_disg_5050.mp4,1,anger,disgust,A337,1,12,35,,10,0,0,5,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,31,A102_mix_disg_fea_5050.mp4,1,disgust,fear,A102,1,35,10,,0,0,0,7,10
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,32,A200_mix_ang_sad_5050.mp4,1,anger,sadness,A200,1,12,6,,5,0,5,0,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,33,A102_mix_disg_sad_5050.mp4,1,disgust,sadness,A102,1,35,6,,0,0,5,5,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,34,A200_mix_ang_disg_5050.mp4,1,anger,disgust,A200,1,12,35,,3,0,0,10,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,35,A91_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A91,1,33,6,,0,7,7,0,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,36,A327_mix_disg_sad_5050.mp4,1,disgust,sadness,A327,1,35,6,,0,0,9,7,0
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,37,A207_mix_disg_fea_5050.mp4,1,disgust,fear,A207,1,35,10,,0,0,5,0,9
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,38,A55_mix_ang_fea_5050.mp4,1,anger,fear,A55,1,12,10,,10,0,0,0,4
Emotest5924,d1fcfe0bc12340b939786df59c75c9aa0deee8bd229dd28dad84c72ce43484ad,39,A67_mix_disg_sad_5050.mp4,1,disgust,sadness,A67,1,35,6,,0,0,5,6,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,0,A327_mix_ang_sad_5050.mp4,1,anger,sadness,A327,1,12,6,,7,0,9,0,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,1,A323_mix_fea_sad_5050.mp4,1,fear,sadness,A323,1,10,6,,0,0,9,0,7
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,2,A334_mix_ang_disg_5050.mp4,1,anger,disgust,A334,1,12,35,,9,0,0,7,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,3,A220_mix_fea_sad_5050.mp4,1,fear,sadness,A220,1,10,6,,0,0,7,0,4
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,4,A72_mix_disg_fea_5050.mp4,1,disgust,fear,A72,1,35,10,,0,0,0,10,4
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,5,A332_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A332,1,35,33,,0,4,0,9,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,6,A227_mix_ang_sad_5050.mp4,1,anger,sadness,A227,1,12,6,,10,0,10,0,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,7,A327_mix_fea_sad_5050.mp4,1,fear,sadness,A327,1,10,6,,0,0,6,0,10
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,8,A72_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A72,1,35,33,,0,10,0,7,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,9,A67_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A67,1,33,6,,0,7,4,0,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,10,A303_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A303,1,35,33,,0,8,10,0,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,11,A205_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A205,1,33,6,,0,7,3,0,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,12,A332_mix_disg_fea_5050.mp4,1,disgust,fear,A332,1,35,10,,0,0,0,10,10
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,13,A200_mix_ang_disg_5050.mp4,1,anger,disgust,A200,1,12,35,,4,0,0,10,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,14,A327_mix_disg_sad_5050.mp4,1,disgust,sadness,A327,1,35,6,,0,0,10,6,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,15,A200_mix_ang_sad_5050.mp4,1,anger,sadness,A200,1,12,6,,5,0,3,0,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,16,A334_mix_ang_sad_5050.mp4,1,anger,sadness,A334,1,12,6,,9,0,3,0,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,17,A55_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A55,1,12,33,,8,9,0,0,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,18,A221_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A221,1,10,33,,0,10,6,0,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,19,A227_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A227,1,12,33,,3,10,0,0,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,20,A102_mix_disg_sad_5050.mp4,1,disgust,sadness,A102,1,35,6,,0,0,10,0,10
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,21,A55_mix_ang_fea_5050.mp4,1,anger,fear,A55,1,12,10,,10,0,0,0,4
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,22,A337_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A337,1,35,33,,0,10,0,4,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,23,A220_mix_ang_fea_5050.mp4,1,anger,fear,A220,1,12,10,,10,0,0,0,3
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,24,A64_mix_ang_fea_5050.mp4,1,anger,fear,A64,1,12,10,,10,0,0,0,9
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,25,A67_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A67,1,10,33,,10,0,0,0,3
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,26,A67_mix_disg_sad_5050.mp4,1,disgust,sadness,A67,1,35,6,,0,0,7,6,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,27,A91_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A91,1,33,6,,0,3,8,0,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,28,A303_mix_fea_sad_5050.mp4,1,fear,sadness,A303,1,10,6,,0,0,0,6,8
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,29,A337_mix_ang_disg_5050.mp4,1,anger,disgust,A337,1,12,35,,10,0,0,5,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,30,A91_mix_disg_sad_5050.mp4,1,disgust,sadness,A91,1,35,6,,3,0,0,7,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,31,A227_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A227,1,33,6,,0,10,8,0,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,32,A64_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A64,1,12,33,,10,8,0,0,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,33,A205_mix_ang_disg_5050.mp4,1,anger,disgust,A205,1,12,35,,10,0,0,10,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,34,A102_mix_disg_fea_5050.mp4,1,disgust,fear,A102,1,35,10,,0,0,0,10,10
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,35,A323_mix_ang_fea_5050.mp4,1,anger,fear,A323,1,12,10,,10,0,0,0,6
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,36,A207_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A207,1,10,33,,0,5,0,0,10
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,37,A221_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A221,1,12,33,,7,4,0,0,0
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,38,A207_mix_disg_fea_5050.mp4,1,disgust,fear,A207,1,35,10,,10,0,0,0,6
Emotest7673,d20fa1b3e0628eb1980d532df88917de447178b29443d5a5c01c48ee60f8bd37,39,A334_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A334,1,10,33,,0,6,0,0,10
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,0,A91_mix_disg_sad_5050.mp4,1,disgust,sadness,A91,1,35,6,,0,0,0,8,5
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,1,A205_mix_ang_disg_5050.mp4,1,anger,disgust,A205,1,12,35,,8,0,0,8,0
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,2,A64_mix_ang_fea_5050.mp4,1,anger,fear,A64,1,12,10,,8,0,0,0,7
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,3,A102_mix_disg_sad_5050.mp4,1,disgust,sadness,A102,1,35,6,,0,0,0,8,6
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,4,A221_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A221,1,12,33,,0,6,0,0,6
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,5,A334_mix_ang_disg_5050.mp4,1,anger,disgust,A334,1,12,35,,8,0,0,5,0
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,6,A207_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A207,1,10,33,,0,5,0,0,6
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,7,A220_mix_fea_sad_5050.mp4,1,fear,sadness,A220,1,10,6,,0,0,7,0,6
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,8,A337_mix_ang_disg_5050.mp4,1,anger,disgust,A337,1,12,35,,8,0,0,7,0
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,9,A332_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A332,1,35,33,,0,7,0,0,7
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,10,A221_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A221,1,10,33,,0,0,6,0,6
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,11,A200_mix_ang_sad_5050.mp4,1,anger,sadness,A200,1,12,6,,4,0,7,0,0
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,12,A55_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A55,1,12,33,,0,6,0,6,0
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,13,A207_mix_disg_fea_5050.mp4,1,disgust,fear,A207,1,35,10,,0,0,0,4,8
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,14,A327_mix_ang_sad_5050.mp4,1,anger,sadness,A327,1,12,6,,0,0,8,0,6
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,15,A227_mix_ang_sad_5050.mp4,1,anger,sadness,A227,1,12,6,,7,0,7,0,0
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,16,A227_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A227,1,33,6,,0,3,9,0,0
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,17,A55_mix_ang_fea_5050.mp4,1,anger,fear,A55,1,12,10,,8,0,0,0,3
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,18,A67_mix_disg_sad_5050.mp4,1,disgust,sadness,A67,1,35,6,,0,0,8,4,0
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,19,A334_mix_ang_sad_5050.mp4,1,anger,sadness,A334,1,12,6,,7,0,8,0,0
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,20,A303_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A303,1,35,33,,0,8,8,0,0
Emotest8718,d44e9915781b06fb5932f7c1163738d4e756ef7dce1b5d5f8466dc14b69b4046,21,A327_mix_disg_sad_5050.mp4,1,disgust,sadness,A327,1,35,6,,0,0,8,6,0
